x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name,frame
874.5929,968.2748,920.9812,1040.557,3,0.7796015,15,car,164
794.42834,2753.0015,900.9595,2938.5288,3,0.89073694,1,car,165
858.73114,2267.1143,943.06915,2441.9624,3,0.8606433,3,car,165
893.5653,1858.4843,971.2828,2018.5444,3,0.8509522,11,car,165
895.37384,2058.0667,960.1507,2198.1309,3,0.8504867,7,car,165
911.1473,1517.046,972.74396,1633.6981,3,0.8432065,9,car,165
908.47815,1697.7139,969.4012,1812.1687,3,0.8262547,12,car,165
810.1627,2492.087,905.67944,2678.4885,3,0.8233636,8,car,165
885.8322,1113.9619,937.03564,1197.1338,3,0.8202329,10,car,165
890.6292,1371.749,948.02216,1486.2407,3,0.81691295,5,car,165
892.5242,1266.2699,944.83923,1356.6134,3,0.8158033,13,car,165
864.7011,852.139,915.9617,934.5804,3,0.7826065,16,car,165
874.51904,968.2562,921.00183,1041.5284,3,0.78138506,15,car,165
794.48474,2752.8174,901.1825,2938.6782,3,0.8908637,1,car,166
858.9502,2266.975,943.20825,2442.0312,3,0.8605061,3,car,166
893.5655,1858.7128,971.4545,2018.5822,3,0.8524789,11,car,166
895.3579,2058.1338,960.2446,2198.1462,3,0.8488616,7,car,166
911.1178,1516.7605,972.8804,1633.8967,3,0.8443002,9,car,166
885.7804,1114.2812,937.6461,1197.6821,3,0.8287085,10,car,166
810.22394,2491.8113,906.06537,2679.1692,3,0.8251172,8,car,166
908.62683,1698.0447,969.5365,1812.2377,3,0.8247597,12,car,166
892.3678,1266.5737,944.8733,1357.0037,3,0.8130525,13,car,166
890.8211,1372.1724,948.00385,1485.6055,3,0.80735475,5,car,166
874.2102,968.4939,922.05383,1041.9758,3,0.7833139,15,car,166
862.7905,854.5849,915.9365,935.42377,3,0.7605917,16,car,166
794.6028,2752.7964,901.1373,2939.1553,3,0.89087176,1,car,167
859.37384,2266.58,943.4383,2441.999,3,0.8600757,3,car,167
893.5016,1859.153,971.43567,2018.5045,3,0.8505494,11,car,167
895.4998,2058.7231,960.24097,2198.309,3,0.8502899,7,car,167
911.2282,1517.0504,972.7139,1633.9094,3,0.84425795,9,car,167
809.4928,2492.1646,905.9315,2679.9077,3,0.8352075,8,car,167
908.3736,1698.4219,969.4924,1811.9304,3,0.8264609,12,car,167
892.2433,1266.5769,944.80994,1357.481,3,0.81375206,13,car,167
886.06805,1114.0747,937.95465,1197.617,3,0.8080442,10,car,167
891.1027,1373.5345,948.01556,1486.0492,3,0.80752605,5,car,167
873.9756,968.8083,921.9031,1041.3438,3,0.7907437,15,car,167
861.1086,854.5078,916.05304,935.17676,3,0.7309272,16,car,167
794.55505,2752.8906,901.0547,2939.0923,3,0.8897444,1,car,168
859.2314,2266.7336,943.3169,2442.5732,3,0.8599692,3,car,168
895.3817,2058.7422,960.3003,2198.2207,3,0.84874433,7,car,168
893.30475,1859.1617,971.64825,2018.4906,3,0.8459723,11,car,168
911.23096,1517.3638,972.9595,1634.0461,3,0.84507006,9,car,168
809.2176,2492.6082,906.2734,2680.9365,3,0.8389069,8,car,168
908.855,1698.4823,969.5808,1812.4882,3,0.8246483,12,car,168
890.8255,1373.5159,947.89105,1486.2345,3,0.8138661,5,car,168
892.1221,1266.4927,944.8085,1357.5977,3,0.80525136,13,car,168
874.6278,969.0591,920.8885,1041.4806,3,0.7951999,15,car,168
886.4197,1113.7032,938.4271,1198.8441,3,0.76880014,10,car,168
862.3037,855.26855,915.8657,935.802,3,0.7246186,16,car,168
794.54626,2753.8496,900.7833,2939.144,3,0.8892275,1,car,169
859.0955,2266.5913,943.4284,2442.7578,3,0.85934234,3,car,169
895.2614,2059.2927,960.43634,2197.8882,3,0.8501445,7,car,169
911.1992,1517.8652,972.9863,1634.3657,3,0.8458446,9,car,169
809.31995,2493.26,906.27136,2681.7788,3,0.8456062,8,car,169
893.02423,1859.5038,971.77313,2018.632,3,0.8429135,11,car,169
908.7466,1698.2461,969.605,1812.5266,3,0.82588696,12,car,169
890.63104,1373.796,947.742,1486.3517,3,0.8199342,5,car,169
874.892,969.75385,920.77203,1042.4995,3,0.80962443,15,car,169
891.8941,1266.7944,945.19446,1358.1538,3,0.7610022,13,car,169
862.76276,856.1369,916.36633,937.0697,3,0.75866765,16,car,169
886.8572,1114.0995,938.52075,1199.7888,3,0.74388963,10,car,169
794.5536,2753.9612,900.47955,2939.0603,3,0.88947636,1,car,170
858.86194,2266.4482,943.2427,2442.9072,3,0.8601271,3,car,170
895.474,2059.3823,960.46454,2198.0525,3,0.8488699,7,car,170
809.2584,2493.2922,906.03644,2681.855,3,0.8463619,8,car,170
911.23376,1517.9427,972.70447,1634.5364,3,0.845249,9,car,170
892.9803,1859.5221,971.73926,2018.5851,3,0.84013605,11,car,170
908.2399,1698.2205,969.71576,1812.2651,3,0.8285112,12,car,170
890.28625,1374.2202,947.7896,1486.513,3,0.8235571,5,car,170
874.7737,970.46906,920.58203,1042.5398,3,0.8153336,15,car,170
892.1493,1267.5295,945.01746,1358.3169,3,0.77439886,13,car,170
863.09143,855.9917,916.3916,937.4557,3,0.7726327,16,car,170
886.6384,1114.3013,938.1046,1200.6187,3,0.7556733,10,car,170
794.62976,2754.3257,900.527,2939.2114,3,0.8876213,1,car,171
858.6085,2266.4888,943.3899,2443.3086,3,0.85971224,3,car,171
809.1008,2493.6924,906.05286,2681.957,3,0.84963745,8,car,171
894.9318,2059.8894,960.39185,2197.6445,3,0.8487155,7,car,171
911.2108,1518.1558,972.7075,1634.6223,3,0.84596753,9,car,171
892.9422,1859.8378,971.8017,2018.7301,3,0.8402848,11,car,171
908.9515,1698.457,969.85236,1812.7068,3,0.82681763,12,car,171
890.42267,1374.7593,947.76434,1486.7429,3,0.82570314,5,car,171
886.5729,1115.0043,937.1334,1201.3113,3,0.81735545,10,car,171
874.9957,971.83026,920.44617,1042.6821,3,0.8099975,15,car,171
892.3328,1267.4004,944.91925,1358.3469,3,0.7838652,13,car,171
863.65356,857.1361,916.2488,937.70215,3,0.77793854,16,car,171
794.6794,2753.849,900.90967,2939.2837,3,0.88876635,1,car,172
858.4781,2266.5425,943.11237,2443.53,3,0.8592394,3,car,172
808.926,2494.014,906.39343,2682.059,3,0.85318595,8,car,172
894.8758,2060.097,960.3569,2197.8508,3,0.84921616,7,car,172
911.36334,1518.7949,972.20087,1634.6854,3,0.84571713,9,car,172
889.8146,1374.682,947.5728,1487.0411,3,0.828138,5,car,172
908.5078,1698.2963,969.50867,1812.401,3,0.8276884,12,car,172
886.2907,1115.3406,936.8073,1202.2664,3,0.8239913,10,car,172
892.9345,1860.1001,971.8962,2019.0195,3,0.816658,11,car,172
892.606,1268.2996,944.39923,1358.356,3,0.8110513,13,car,172
875.22986,974.8685,920.603,1043.4778,3,0.8100509,15,car,172
862.771,857.4,916.7538,938.35645,3,0.78424484,16,car,172
794.6013,2753.6511,900.99927,2939.2715,3,0.88914025,1,car,173
858.04156,2266.288,943.0827,2443.665,3,0.86011106,3,car,173
808.859,2494.3877,906.079,2682.072,3,0.8539201,8,car,173
894.68506,2060.1091,960.3784,2197.6792,3,0.84999216,7,car,173
911.4243,1518.9043,972.06995,1634.8275,3,0.84656453,9,car,173
889.5467,1374.8514,947.642,1487.336,3,0.83285624,5,car,173
908.0469,1698.2454,969.6516,1811.8506,3,0.8301487,12,car,173
886.37146,1116.4553,936.53064,1202.0349,3,0.82886714,10,car,173
893.0008,1859.9637,971.97894,2019.338,3,0.8278833,11,car,173
892.36194,1268.5637,944.111,1358.119,3,0.8197352,13,car,173
874.90576,975.2811,920.8396,1044.6655,3,0.80941814,15,car,173
863.4917,858.084,916.4784,938.49146,3,0.78356004,16,car,173
794.39844,2753.495,901.317,2939.7944,3,0.8895353,1,car,174
857.7678,2266.165,943.06274,2443.8982,3,0.8589288,3,car,174
808.995,2494.9536,905.9164,2682.2998,3,0.8532681,8,car,174
894.09644,2060.1863,960.525,2198.0413,3,0.8475651,7,car,174
911.3974,1519.0139,971.9209,1634.7659,3,0.8461461,9,car,174
889.56287,1374.0818,947.7716,1487.5619,3,0.83599776,5,car,174
908.69336,1698.3483,969.52356,1812.5189,3,0.82769257,12,car,174
892.30664,1268.4973,944.05334,1358.1051,3,0.8270992,13,car,174
892.9054,1860.8727,971.8198,2019.768,3,0.8251478,11,car,174
886.3233,1118.0453,936.95856,1202.6547,3,0.8242186,10,car,174
874.69666,975.5797,921.2743,1045.8296,3,0.8005684,15,car,174
863.6735,858.13715,916.55365,938.0548,3,0.7957279,16,car,174
794.29395,2753.5657,901.4872,2940.0786,3,0.89027935,1,car,175
857.3154,2266.0723,942.8937,2444.0479,3,0.85833794,3,car,175
809.1709,2494.9778,906.2388,2682.1748,3,0.85506654,8,car,175
894.0174,2060.209,960.44495,2198.1445,3,0.84771246,7,car,175
911.56165,1519.3533,971.751,1634.7206,3,0.8458704,9,car,175
889.0731,1374.0509,947.6985,1487.9451,3,0.8381372,5,car,175
892.5734,1268.6,944.1528,1358.5806,3,0.83309436,13,car,175
885.74286,1119.7898,937.3427,1203.3564,3,0.83118373,10,car,175
908.14844,1698.2175,969.31213,1812.0267,3,0.82959276,12,car,175
892.86694,1861.0107,971.72644,2020.4663,3,0.8123255,11,car,175
873.5419,975.7707,921.84106,1046.5156,3,0.78925496,15,car,175
862.988,858.4631,916.52106,938.79254,3,0.7823281,16,car,175
794.3423,2753.9326,901.06934,2940.4233,3,0.8897438,1,car,176
857.0059,2266.0022,942.8077,2444.0842,3,0.8590145,3,car,176
809.2672,2495.033,906.01465,2682.4998,3,0.8554683,8,car,176
893.64294,2060.1523,960.48615,2198.5347,3,0.8473591,7,car,176
911.6889,1519.2968,971.7182,1634.8619,3,0.846775,9,car,176
889.26654,1374.4904,947.74164,1488.2212,3,0.8395226,5,car,176
908.61145,1697.4459,969.85583,1812.7101,3,0.8339722,12,car,176
885.1888,1119.2571,937.27203,1204.0294,3,0.8326636,10,car,176
892.5866,1268.7037,943.97076,1359.3142,3,0.8296139,13,car,176
873.48065,975.1646,921.7888,1047.2883,3,0.80386347,15,car,176
892.97406,1861.6743,971.7618,2020.7054,3,0.795809,11,car,176
863.4619,858.9968,916.0405,938.7074,3,0.7836333,16,car,176
794.3114,2754.457,901.1212,2940.559,3,0.8879607,1,car,177
856.86035,2266.0503,942.6321,2443.8867,3,0.8588369,3,car,177
808.3613,2496.2466,907.4712,2682.0269,3,0.85606235,8,car,177
893.4919,2060.147,960.3239,2198.2498,3,0.84801775,7,car,177
911.991,1519.5425,971.378,1634.8802,3,0.84705955,9,car,177
889.2473,1374.3298,947.7495,1488.603,3,0.8421985,5,car,177
893.2936,1268.7767,944.02954,1359.2646,3,0.83602935,13,car,177
908.9716,1697.2716,969.55316,1813.069,3,0.8300115,12,car,177
885.4045,1119.2449,937.02374,1205.01,3,0.82760733,10,car,177
873.7923,975.11,921.36566,1048.4595,3,0.8154382,15,car,177
892.91876,1861.9993,971.5589,2020.8938,3,0.78166366,11,car,177
864.0553,860.07184,915.7119,939.4122,3,0.7483437,16,car,177
794.4442,2754.2761,900.7583,2940.8694,3,0.8869847,1,car,178
856.62177,2265.982,942.46857,2444.3105,3,0.85797775,3,car,178
808.5696,2496.412,907.567,2681.9277,3,0.85543627,8,car,178
893.434,2060.2349,960.37646,2198.3896,3,0.8471351,7,car,178
912.128,1519.6666,971.4476,1635.1154,3,0.8454286,9,car,178
889.16583,1375.1267,947.6153,1488.7012,3,0.8416868,5,car,178
908.6402,1697.3207,969.4761,1813.0942,3,0.83601815,12,car,178
893.395,1268.9025,944.0596,1359.9409,3,0.8338144,13,car,178
873.8097,975.256,921.1007,1050.2578,3,0.8225623,15,car,178
885.54895,1119.2727,936.8738,1205.7544,3,0.8207126,10,car,178
892.9761,1862.3888,971.2934,2020.983,3,0.78073484,11,car,178
864.3261,861.2899,915.56964,939.93994,3,0.71275675,16,car,178
794.43805,2754.7905,900.4997,2941.2266,3,0.8854632,1,car,179
856.4231,2265.96,942.1373,2444.435,3,0.85913086,3,car,179
808.85394,2496.451,907.47784,2682.0896,3,0.8551357,8,car,179
893.26587,2060.3533,960.3346,2198.513,3,0.8466827,7,car,179
889.01,1375.109,947.688,1489.0626,3,0.84478927,5,car,179
912.26935,1519.8777,971.1147,1635.4707,3,0.8433596,9,car,179
908.6334,1697.5254,969.76337,1812.8507,3,0.83830166,12,car,179
893.2069,1268.9373,943.8956,1360.2844,3,0.8313364,13,car,179
873.1009,975.7788,921.41,1051.733,3,0.82286084,15,car,179
885.4402,1118.9364,936.88257,1206.1808,3,0.8128505,10,car,179
892.8199,1862.8297,971.3013,2020.9933,3,0.7894858,11,car,179
864.58246,862.4447,915.5872,940.22314,3,0.71412915,16,car,179
794.28204,2755.933,900.9161,2941.4536,3,0.8853159,1,car,180
856.2281,2266.0713,942.0595,2444.6592,3,0.8598723,3,car,180
808.9839,2496.8232,907.5464,2682.0623,3,0.8543419,8,car,180
892.63715,2060.614,960.60443,2199.055,3,0.8490231,7,car,180
888.5374,1373.8577,948.09485,1489.5286,3,0.8485179,5,car,180
912.3186,1520.322,970.9889,1635.3511,3,0.84006375,9,car,180
908.9599,1697.9275,969.54144,1812.846,3,0.83337075,12,car,180
873.30505,977.6314,921.68207,1051.9946,3,0.82714653,15,car,180
892.81146,1269.0381,944.2608,1360.5554,3,0.82279295,13,car,180
885.876,1120.811,937.1466,1207.1473,3,0.8227607,10,car,180
893.9015,1863.7474,971.1947,2021.0065,3,0.75880134,11,car,180
868.9597,864.15967,916.2201,940.89624,3,0.72407913,16,car,180
794.48145,2755.8538,901.0675,2941.8384,3,0.8835477,1,car,181
856.2085,2266.3179,941.96924,2444.5256,3,0.8597467,3,car,181
809.395,2497.435,907.7435,2682.2632,3,0.8539862,8,car,181
888.4387,1374.9839,948.0985,1489.5496,3,0.8497928,5,car,181
892.2629,2060.7441,960.789,2199.1577,3,0.84576136,7,car,181
912.162,1520.3882,970.8213,1635.8713,3,0.8364066,9,car,181
908.5153,1698.0461,969.5471,1812.9126,3,0.83556235,12,car,181
886.11237,1122.5667,937.18304,1207.7646,3,0.8270731,10,car,181
872.89233,978.76154,922.43335,1052.0737,3,0.82532024,15,car,181
892.78125,1269.4895,943.9779,1360.7837,3,0.8172907,13,car,181
893.9188,1863.847,971.1106,2021.2383,3,0.73663807,11,car,181
866.9784,864.26056,916.8166,941.2443,3,0.71955127,16,car,181
794.4939,2756.1035,900.64417,2942.1123,3,0.88117075,1,car,182
856.2429,2266.3862,941.76196,2444.6914,3,0.8593611,3,car,182
809.43695,2497.3066,907.29565,2682.3467,3,0.85525066,8,car,182
888.3547,1374.0813,948.22064,1489.8475,3,0.8506198,5,car,182
892.3006,2060.8062,960.7945,2199.34,3,0.8438441,7,car,182
908.70215,1698.1062,969.9724,1812.9316,3,0.8378298,12,car,182
911.7433,1520.4987,970.67395,1636.1752,3,0.83510715,9,car,182
886.1444,1123.3348,936.94775,1207.9814,3,0.8240644,10,car,182
872.79517,979.4903,922.88354,1053.4456,3,0.81496567,15,car,182
892.8629,1269.5576,944.17346,1360.8079,3,0.8073604,13,car,182
893.89014,1864.0382,971.0786,2021.476,3,0.7942312,11,car,182
867.711,864.9336,916.1023,942.27673,3,0.73333085,16,car,182
794.46606,2756.1218,900.76465,2942.3467,3,0.8812101,1,car,183
856.7555,2266.8228,941.5654,2444.178,3,0.8579846,3,car,183
809.85223,2497.848,907.2477,2682.4878,3,0.8552816,8,car,183
888.23425,1374.7468,948.2722,1490.0167,3,0.8499819,5,car,183
892.55347,2061.3442,960.7833,2199.1743,3,0.84085035,7,car,183
911.5729,1520.4264,970.8528,1636.4238,3,0.8346206,9,car,183
909.3682,1698.3131,969.45593,1813.203,3,0.83343834,12,car,183
885.83496,1123.9604,936.9287,1208.396,3,0.82601887,10,car,183
872.7726,979.179,922.97296,1053.7035,3,0.81479627,15,car,183
893.198,1269.9099,944.21045,1361.1614,3,0.80477405,13,car,183
894.0498,1864.1082,971.03174,2021.6125,3,0.78131366,11,car,183
866.97217,865.09937,915.9265,943.6113,3,0.7463122,16,car,183
794.79456,2756.1904,901.2217,2942.4644,3,0.8789161,1,car,184
856.7123,2268.097,941.05347,2442.8765,3,0.8567381,3,car,184
810.04333,2498.245,907.1782,2682.681,3,0.8543117,8,car,184
888.37994,1375.3114,948.26056,1490.0391,3,0.8524715,5,car,184
892.1307,2061.0066,960.9223,2200.1594,3,0.8378691,7,car,184
908.78284,1698.2993,969.3867,1812.6655,3,0.83166665,12,car,184
911.2932,1520.2512,970.6487,1637.4949,3,0.82735133,9,car,184
873.2049,979.5225,923.03485,1053.5015,3,0.8263679,15,car,184
885.3063,1124.6584,936.5869,1209.1445,3,0.8232672,10,car,184
893.35693,1270.004,944.3756,1361.0688,3,0.80341184,13,car,184
894.00635,1864.3257,970.7444,2021.8151,3,0.77707714,11,car,184
862.7957,864.53467,916.626,944.47705,3,0.7531625,16,car,184
794.86755,2756.147,901.27747,2942.4395,3,0.8783207,1,car,185
857.0279,2268.0212,941.09564,2442.706,3,0.85672194,3,car,185
810.01306,2498.4768,907.2886,2682.8447,3,0.8540673,8,car,185
888.34937,1375.3263,948.0044,1489.985,3,0.8502934,5,car,185
908.96027,1698.5918,969.7187,1812.947,3,0.83569354,12,car,185
892.1937,2061.3052,960.8539,2200.1772,3,0.83567035,7,car,185
873.3164,980.5342,922.6813,1054.7769,3,0.82741797,15,car,185
911.25604,1520.6162,970.3339,1637.6199,3,0.8242524,9,car,185
885.3589,1125.102,936.21936,1210.021,3,0.8184914,10,car,185
893.08765,1269.918,944.41724,1361.3132,3,0.8076998,13,car,185
894.0617,1864.2733,970.66113,2021.9681,3,0.74042356,11,car,185
868.5218,866.00183,916.4731,944.63354,3,0.73923147,16,car,185
794.81226,2756.3792,901.4668,2942.7036,3,0.87604046,1,car,186
857.1184,2268.5415,940.89795,2442.0566,3,0.8561957,3,car,186
888.3174,1375.1406,948.3093,1489.9604,3,0.8533651,5,car,186
810.24756,2498.0261,907.3299,2682.9387,3,0.8505103,8,car,186
891.87836,2061.2732,960.9593,2199.7622,3,0.8362536,7,car,186
909.5575,1698.8711,969.54175,1812.8916,3,0.8291458,12,car,186
873.143,980.8042,922.4447,1056.1566,3,0.82456774,15,car,186
911.18097,1520.7936,970.6549,1637.8945,3,0.81928897,9,car,186
884.9753,1125.6024,935.92456,1210.0441,3,0.81618,10,car,186
892.8728,1269.9905,944.17017,1360.8496,3,0.8024549,13,car,186
893.9266,1864.4934,970.11035,2022.0022,3,0.7506636,11,car,186
867.48926,866.4783,916.4341,944.8639,3,0.7225461,16,car,186
794.8497,2756.6895,901.409,2942.8792,3,0.8748473,1,car,187
857.14307,2268.4556,941.0442,2442.1602,3,0.85739005,3,car,187
888.2177,1375.515,948.3415,1489.8618,3,0.8558285,5,car,187
810.1723,2498.185,907.5954,2683.0615,3,0.8487727,8,car,187
891.8921,2061.1748,961.0752,2199.5957,3,0.8368662,7,car,187
908.8178,1698.8873,969.49347,1812.8353,3,0.83088964,12,car,187
873.0941,981.1835,922.1404,1056.9745,3,0.8265996,15,car,187
911.00354,1520.8048,970.66754,1637.8707,3,0.8177064,9,car,187
885.0269,1125.3776,936.3558,1211.859,3,0.8085245,10,car,187
892.6732,1270.2119,944.2291,1360.7063,3,0.7977477,13,car,187
863.3097,866.547,916.6494,945.8247,3,0.70754796,16,car,187
893.85815,1864.3738,969.9264,2022.1792,3,0.7052035,11,car,187
795.0648,2756.6353,901.6095,2943.0227,3,0.87574893,1,car,188
857.2634,2269.2935,941.1316,2442.4702,3,0.856734,3,car,188
887.7938,1374.7013,947.8876,1490.0164,3,0.8502904,5,car,188
810.0304,2498.217,907.1924,2682.8093,3,0.8465635,8,car,188
891.7601,2061.398,960.9267,2199.897,3,0.83879095,7,car,188
909.04285,1698.9291,969.7489,1812.6793,3,0.8335473,12,car,188
873.4995,982.8893,922.21216,1057.3619,3,0.82463354,15,car,188
911.0248,1520.6249,971.10315,1637.9912,3,0.81630886,9,car,188
885.1553,1124.9661,936.42737,1212.6448,3,0.80880415,10,car,188
892.61847,1270.4055,944.3835,1360.8076,3,0.8075131,13,car,188
865.6974,867.1736,915.9064,945.60425,3,0.7064423,16,car,188
893.93994,1864.4432,969.6143,2022.4292,3,0.70269823,11,car,188
